typeProject;before;project;version;file;start;end;p1;p2;p3;p4;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;54;64;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusPerformance/src/org/greenrobot/eventbusperf/TestSetupActivity.java;54;64;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusFallbackToReflectionTest.java;80;85;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusFallbackToReflectionTest.java;95;100;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusFallbackToReflectionTest.java;80;85;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusFallbackToReflectionTest.java;95;100;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;39;45;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;47;53;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;80;86;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;39;45;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;47;53;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusMainThreadRacingTest.java;80;86;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusIndexTest.java;32;42;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusIndexTest.java;32;42;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusInheritanceDisabledTest.java;89;90;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusInheritanceDisabledTest.java;89;90;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusBasicTest.java;93;95;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusBasicTest.java;93;95;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusInheritanceTest.java;84;85;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBusTest/src/org/greenrobot/eventbus/EventBusInheritanceTest.java;84;85;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBus/src/org/greenrobot/eventbus/EventBus.java;55;60;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBus/src/org/greenrobot/eventbus/EventBus.java;55;60;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBus/src/org/greenrobot/eventbus/util/AsyncExecutor.java;112;131;false;false;false;false;
;;EventBus;1;/home/les-02/NovoTGLambda/projects/EventBus/EventBus/src/org/greenrobot/eventbus/util/AsyncExecutor.java;112;131;false;false;false;false;
